item,itemLabel,imdbidLabel
http://www.wikidata.org/entity/Q50399361,Kashish Vora,nm9250446
http://www.wikidata.org/entity/Q50807280,Nikhil Khurana,nm9041227
http://www.wikidata.org/entity/Q50813336,Shyam Laha,nm0481504
http://www.wikidata.org/entity/Q50414045,Pucky Ali,nm1815193
http://www.wikidata.org/entity/Q46996216,Bhaurao Datar,nm0202129
http://www.wikidata.org/entity/Q50874966,Krrish Menon,nm10396177
http://www.wikidata.org/entity/Q50220273,Akshay Bastia,nm3455714
http://www.wikidata.org/entity/Q50220254,Dipak Barik,nm7143701
http://www.wikidata.org/entity/Q50494983,Ivana,nm10752244
http://www.wikidata.org/entity/Q50354511,Shrikant Moghe,nm0595751
http://www.wikidata.org/entity/Q47091446,Krishi Thapanda,nm8126768
http://www.wikidata.org/entity/Q50301251,Sanketh Kashi,nm4743597
http://www.wikidata.org/entity/Q47063571,Megha Ghosh,nm3628612
http://www.wikidata.org/entity/Q50649843,Bhargavi Narayan,nm9622247
http://www.wikidata.org/entity/Q47462566,Dingri Nagaraj,nm7181727
http://www.wikidata.org/entity/Q50674072,Macky Ali,nm5934356
http://www.wikidata.org/entity/Q47493085,Kruttika Ravindra,nm9648318
http://www.wikidata.org/entity/Q51120666,Prajakta Koli,nm9933392
http://www.wikidata.org/entity/Q50809066,Rwitobroto Mukherjee,nm4959055
http://www.wikidata.org/entity/Q50220366,Poonam Mishra,nm4483035
http://www.wikidata.org/entity/Q51100040,Vanamala Pawar,nm0888450
http://www.wikidata.org/entity/Q51639041,Sunita Gowariker,nm3034881
http://www.wikidata.org/entity/Q47087163,Randeep Rai,nm9279303
http://www.wikidata.org/entity/Q47463136,Manisha Saxena,nm8715583
http://www.wikidata.org/entity/Q47337814,Kritika Sharma,nm9822003
http://www.wikidata.org/entity/Q47113574,R. S. Shivaji,nm0794478
http://www.wikidata.org/entity/Q51224873,Erode Mahesh,nm6722039
http://www.wikidata.org/entity/Q51730102,Raj Kishore,nm0457261
http://www.wikidata.org/entity/Q51754193,Sri Reddy,nm9642501
http://www.wikidata.org/entity/Q51755002,Ashwath Bhatt,nm2586977
http://www.wikidata.org/entity/Q47323044,Kalloori Vinoth,nm7457544
http://www.wikidata.org/entity/Q47541949,Rali Nanda,nm3450693
http://www.wikidata.org/entity/Q51566309,Basabi Nandi,nm1150220
http://www.wikidata.org/entity/Q47482051,Meghna Mishra,nm3464082
http://www.wikidata.org/entity/Q47482534,Sundar Raj,nm1127629
http://www.wikidata.org/entity/Q47488995,Vinod Raj,nm0707283
http://www.wikidata.org/entity/Q47492960,Prabhakar Sharan,nm9098330
http://www.wikidata.org/entity/Q47465350,Shani Mahadevappa,nm6480408
http://www.wikidata.org/entity/Q47520205,Malika Askari,nm0539604
http://www.wikidata.org/entity/Q47524200,Joseph Paneagaden,nm9228394
http://www.wikidata.org/entity/Q51637956,Tarika Tripathi,nm8718977
http://www.wikidata.org/entity/Q47541792,Vishal Singh,nm5179724
http://www.wikidata.org/entity/Q48076899,Supriya Nayak,nm8531546
http://www.wikidata.org/entity/Q48459207,Priya Prakash Varrier,nm9623758
http://www.wikidata.org/entity/Q63457200,Tania,nm10406540
http://www.wikidata.org/entity/Q61663641,Gaurav Kumar,nm10447563
http://www.wikidata.org/entity/Q39052758,Manikandan R Achari,nm8166767
http://www.wikidata.org/entity/Q39081534,Shri Nath Tripathi,nm0873035
http://www.wikidata.org/entity/Q43132348,Parna Pethe,nm6668294
http://www.wikidata.org/entity/Q39161043,Abhaas Mehta,nm5388942
http://www.wikidata.org/entity/Q51834779,Ashwini Ekbote,nm3272130
http://www.wikidata.org/entity/Q43396404,Nikita Dutta,nm6489927
http://www.wikidata.org/entity/Q43304539,Darshan Gurjar,nm6267541
http://www.wikidata.org/entity/Q43493321,Neha Chowdhury,nm9373988
http://www.wikidata.org/entity/Q52106850,Gurshabad Singh,nm9638396
http://www.wikidata.org/entity/Q52106858,Getup Srinu,nm9615234
http://www.wikidata.org/entity/Q43900404,Anarkali Marikar,nm8387514
http://www.wikidata.org/entity/Q52270253,Pallavi Patil,nm1127071
http://www.wikidata.org/entity/Q36490433,Rashmi Jha,nm5658741
http://www.wikidata.org/entity/Q36988885,S Sathyendra,nm7778751
http://www.wikidata.org/entity/Q39972688,Amelie Panda,nm3463864
http://www.wikidata.org/entity/Q41787874,Sadhana Singh,nm0802218
http://www.wikidata.org/entity/Q43396416,Krishan Kumar,nm0474825
http://www.wikidata.org/entity/Q36759612,Sukrutha Wagle,nm6036388
http://www.wikidata.org/entity/Q56887772,Lovely,nm3533377
http://www.wikidata.org/entity/Q52470421,Asit Baran,nm0052935
http://www.wikidata.org/entity/Q45189150,A Shawn,nm9477644
http://www.wikidata.org/entity/Q52515543,Sapna Sappu,nm0764598
http://www.wikidata.org/entity/Q62002538,Nancy Thakkar,nm10345759
http://www.wikidata.org/entity/Q57608932,Aimee Baruah,nm2763109
http://www.wikidata.org/entity/Q58436309,Abhirami Suresh,nm11147831
http://www.wikidata.org/entity/Q44627550,Shelley King,nm1005748
http://www.wikidata.org/entity/Q41187234,Musskan Sethi,nm9176904
http://www.wikidata.org/entity/Q41187928,Neha Pawar,nm5719546
http://www.wikidata.org/entity/Q53821769,Hetal Gada,nm6818979
http://www.wikidata.org/entity/Q61721876,Kartikeya Gummakonda,nm8257146
http://www.wikidata.org/entity/Q63184754,Krishna Mukherjee,nm9943928
http://www.wikidata.org/entity/Q37660953,Karmveer Choudhary,nm7998145
http://www.wikidata.org/entity/Q41675180,Ritvik Arora,nm9488960
http://www.wikidata.org/entity/Q57915967,Zoya Hussain,nm9096966
http://www.wikidata.org/entity/Q33996516,Shiju Kataria,nm4119168
http://www.wikidata.org/entity/Q61717224,Anusha Rai,nm9428830
http://www.wikidata.org/entity/Q61917738,Siddhant Chaturvedi,nm8237564
http://www.wikidata.org/entity/Q61787995,Shaji Chaudhary,nm3473336
http://www.wikidata.org/entity/Q61983417,Sana Sayyad,nm8374267
http://www.wikidata.org/entity/Q45096105,Shivani Rangole,nm6294928
http://www.wikidata.org/entity/Q58311741,Debi Chowdhury,nm6036754
http://www.wikidata.org/entity/Q58312382,Rani Bandyopadhyay,nm6036756
http://www.wikidata.org/entity/Q41041085,Salim Baig,nm2813929
http://www.wikidata.org/entity/Q45025262,Sandhu Samaira,nm8914835
http://www.wikidata.org/entity/Q62571046,Adhiti Menon,nm9647742
http://www.wikidata.org/entity/Q57584646,Sabumon Abdusamad,nm2465399
http://www.wikidata.org/entity/Q41675321,Sanjay Shejwal,nm11253945
http://www.wikidata.org/entity/Q41251826,Ravi Singh,nm2512562
http://www.wikidata.org/entity/Q45410390,Rima Das,nm8217048
http://www.wikidata.org/entity/Q37321580,Sadhika Venugopal,nm5807645
http://www.wikidata.org/entity/Q62278337,Yesha Rughani,nm9916221
http://www.wikidata.org/entity/Q41223568,Bhanujeet Sudan,nm5346933
http://www.wikidata.org/entity/Q58358375,Anjana Deshpande,nm7872406
http://www.wikidata.org/entity/Q41247422,Gaurav Wadhwa,nm6317736
http://www.wikidata.org/entity/Q62557167,Tilottama Dutta,nm7261214
http://www.wikidata.org/entity/Q45410246,Priyank Sharma,nm9806211
http://www.wikidata.org/entity/Q41579765,Monalisa Bagal,nm8690090
http://www.wikidata.org/entity/Q61965515,Seena Antony,nm1724691
http://www.wikidata.org/entity/Q62072692,RJ Vigneshkanth,nm9159017
http://www.wikidata.org/entity/Q37996473,Mithun Ramesh,nm2566797
http://www.wikidata.org/entity/Q46368708,Diana Khan,nm7739777
http://www.wikidata.org/entity/Q41799233,Nripati Chattopadhyay,nm0154142
http://www.wikidata.org/entity/Q43231541,Satwant Kaur,nm3830290
http://www.wikidata.org/entity/Q58312073,Parul Kar,nm1555524
http://www.wikidata.org/entity/Q53869488,Srishti Jain,nm9494663
http://www.wikidata.org/entity/Q62109761,Aishwarya Raj Bhakuni,nm10464031
http://www.wikidata.org/entity/Q58198484,Ananya Panday,nm9203528
http://www.wikidata.org/entity/Q42806917,Anya Singh,nm8938570
http://www.wikidata.org/entity/Q58007606,Vikas Grover,nm7928891
http://www.wikidata.org/entity/Q57808033,Sanjiv Shah,nm9161324
http://www.wikidata.org/entity/Q58311261,Haridhan Mukherjee,nm0154128
http://www.wikidata.org/entity/Q58311790,Jagadindra Bhattacharya,nm6036755
http://www.wikidata.org/entity/Q34329045,Sitaram Panchal,nm0659162
http://www.wikidata.org/entity/Q41788600,Lilliput,nm1207145
http://www.wikidata.org/entity/Q41799102,Neha Joshi,nm4285133
http://www.wikidata.org/entity/Q41675376,Ashi Singh,nm9235390
http://www.wikidata.org/entity/Q37763469,Halwa Vasu,nm1909060
http://www.wikidata.org/entity/Q62579362,Deepak Lohar,nm4387416
http://www.wikidata.org/entity/Q63305963,Manan Desai,nm6419815
http://www.wikidata.org/entity/Q41721010,Aditi Myakal,nm9366879
http://www.wikidata.org/entity/Q58431989,Ameeta Sadashiv Kulal,nm9181815
http://www.wikidata.org/entity/Q58435527,Akruti Nagpal,nm9129404
http://www.wikidata.org/entity/Q58435976,Aathmika,nm9164560
http://www.wikidata.org/entity/Q46248994,Anupriya Goenka,nm5947725
http://www.wikidata.org/entity/Q45920555,Parduman Randhawa,nm1532632
http://www.wikidata.org/entity/Q58313923,Uma Dey,nm4989524
http://www.wikidata.org/entity/Q45921951,Priya Raina,nm5846715
http://www.wikidata.org/entity/Q58311117,Sisir Mitra,nm1421110
http://www.wikidata.org/entity/Q42310314,Raj Arjun,nm2366974
http://www.wikidata.org/entity/Q62642855,Alisha Singh,nm3391231
http://www.wikidata.org/entity/Q42336683,Nivedhithaa Sathish,nm11244285
http://www.wikidata.org/entity/Q63275095,Meenakshi Goswami,nm0331731
http://www.wikidata.org/entity/Q62588441,Arjun Ashokan,nm6976646
http://www.wikidata.org/entity/Q58421815,Deepanjan Ghosh,nm9197903
http://www.wikidata.org/entity/Q63302881,Ankit Siwach,nm9323177
http://www.wikidata.org/entity/Q38223131,Vivek Prasanna,nm8995905
http://www.wikidata.org/entity/Q46499596,Vijay Varma,nm1984146
http://www.wikidata.org/entity/Q38186151,Rahul Ramakrishna,nm8412322
http://www.wikidata.org/entity/Q34514834,Madala Rangarao,nm8508826
http://www.wikidata.org/entity/Q43154596,Priyank Tatariya,nm6622008
http://www.wikidata.org/entity/Q62978340,Ankeeta R Maharana,nm9993693
http://www.wikidata.org/entity/Q38460234,Shalini Pandey,nm0441022
http://www.wikidata.org/entity/Q38458721,Jaguar Thangam,nm3840629
http://www.wikidata.org/entity/Q63248067,Mithun Rajakumar,nm9914916
http://www.wikidata.org/entity/Q63256015,Abhija Sivakala,nm5939215
http://www.wikidata.org/entity/Q42630713,Theni Kunjarammal,nm2193432
http://www.wikidata.org/entity/Q42881458,Manjula Kanwar,nm3513713
http://www.wikidata.org/entity/Q63456181,Akhil Rajendra,nm7216738
http://www.wikidata.org/entity/Q42584551,Sangeetha Mohan,nm3282624
http://www.wikidata.org/entity/Q42746885,Vicky Varun,nm7582570
http://www.wikidata.org/entity/Q42945006,Avantika Khatri,nm5688833
http://www.wikidata.org/entity/Q42856374,Vishal Kotian,nm1077083
http://www.wikidata.org/entity/Q43025661,Smita Hai,nm1175601
http://www.wikidata.org/entity/Q58311934,Aparna Devi,nm0222436
http://www.wikidata.org/entity/Q38896140,Bhumika Gurung,nm8779797
http://www.wikidata.org/entity/Q39073844,Askar Ali,nm8939791
http://www.wikidata.org/entity/Q63698889,Rafi Malik,nm6184531
http://www.wikidata.org/entity/Q39073977,V. Sethuraman,nm5463540
http://www.wikidata.org/entity/Q52154705,Nikita,nm4053505
http://www.wikidata.org/entity/Q106484579,Alekh Kumar Parida,nm11548134
http://www.wikidata.org/entity/Q106537469,John Bhattacharya,nm10538359
http://www.wikidata.org/entity/Q106602874,Anushka Sen,nm6823298
http://www.wikidata.org/entity/Q106828609,P. C. George,nm4583842
http://www.wikidata.org/entity/Q106612733,Omkar Sharma,nm12457528
http://www.wikidata.org/entity/Q106613228,Vira Sathidar,nm6481337
http://www.wikidata.org/entity/Q106677218,Dharmendra Ahirwar,nm10664865
http://www.wikidata.org/entity/Q106687258,Ranjit Sen,nm0784029
http://www.wikidata.org/entity/Q106712913,Subrata Sen Sharma,nm0784478
http://www.wikidata.org/entity/Q106721160,Somen Bose,nm0097900
http://www.wikidata.org/entity/Q106838054,Nirmal Ghosh,nm0315907
http://www.wikidata.org/entity/Q106813039,Shivankit Singh Parihar,nm6449658
http://www.wikidata.org/entity/Q106839662,Gautam Vig,nm8392013
http://www.wikidata.org/entity/Q106847034,Nisha Deb,nm12555440
http://www.wikidata.org/entity/Q106856329,Lali Chowdhury,nm0159539
http://www.wikidata.org/entity/Q106881082,Sameer Saxena,nm6875639
http://www.wikidata.org/entity/Q105453433,Subhakanta Sahu,nm12314626
http://www.wikidata.org/entity/Q105671784,Mitu Mithun,nm4857053
http://www.wikidata.org/entity/Q105587843,Pallabi Mukherjee,nm10848326
http://www.wikidata.org/entity/Q105810294,Mayank Gandhi,nm4927322
http://www.wikidata.org/entity/Q105823503,Shubhashish Jha,nm12337859
http://www.wikidata.org/entity/Q105474880,Jayanta Gupta,nm10003252
http://www.wikidata.org/entity/Q105671622,Elli Padhi,nm6899697
http://www.wikidata.org/entity/Q105671785,Papi Santuka,nm5682074
http://www.wikidata.org/entity/Q105673223,Sangeeta Dash,nm3403210
http://www.wikidata.org/entity/Q105678773,Advaitha,nm5221086
http://www.wikidata.org/entity/Q105485592,Chetan Dahiya,nm11266451
http://www.wikidata.org/entity/Q105491010,Ayaan Khan,nm11734584
http://www.wikidata.org/entity/Q105453389,Ranjit Patnaik,nm12314610
http://www.wikidata.org/entity/Q105516308,Hemant Choudhary,nm1616485
http://www.wikidata.org/entity/Q105671780,Manisha Mishra,nm3987516
http://www.wikidata.org/entity/Q105671779,Shweta Acharya,nm3977364
http://www.wikidata.org/entity/Q105759528,Sakshi Malik,nm9666949
http://www.wikidata.org/entity/Q105671781,Illu Banarjee,nm3462580
http://www.wikidata.org/entity/Q105671782,Naba Acharya,nm4161719
http://www.wikidata.org/entity/Q105671788,Praygan Khatua,nm6130637
http://www.wikidata.org/entity/Q105742443,Abudhar Al Hassan,nm6253816
http://www.wikidata.org/entity/Q105731689,Astad Kale,nm5394040
http://www.wikidata.org/entity/Q105842328,Joseph Annamkutty Jose,nm10290654
http://www.wikidata.org/entity/Q106035109,Sumit Samaddar,nm4705698
http://www.wikidata.org/entity/Q106195462,Rajnandini Paul,nm9990675
http://www.wikidata.org/entity/Q105979017,Arghya Mukherjee,nm4465498
http://www.wikidata.org/entity/Q105988271,Rajat Verma,nm11163638
http://www.wikidata.org/entity/Q106095520,Smit Shetye,nm12475311
http://www.wikidata.org/entity/Q105988349,Shilpa Roy,nm12389383
http://www.wikidata.org/entity/Q106090058,Ruhi Debbarma,nm12398116
http://www.wikidata.org/entity/Q106240586,Inny Clemons,nm1045051
http://www.wikidata.org/entity/Q106090230,Sukurai Debbarma,nm12398117
http://www.wikidata.org/entity/Q106313797,Adarsh Kumar,nm11256343
http://www.wikidata.org/entity/Q106353886,Nikhil Raut,nm3013513
http://www.wikidata.org/entity/Q106381147,Himadri Das,nm9078195
http://www.wikidata.org/entity/Q106823112,Prashant Bajaj,nm12433206
http://www.wikidata.org/entity/Q106413200,Arindam Ganguly,nm2430974
http://www.wikidata.org/entity/Q106418603,Aayat Shaikh,nm11513292
http://www.wikidata.org/entity/Q106365390,Mohsin Khan,nm12265901
http://www.wikidata.org/entity/Q106462737,Sushant Ghadge,nm11962642
http://www.wikidata.org/entity/Q106462844,Sinchana Gowda (Actress),nm11474984
http://www.wikidata.org/entity/Q98373186,Divya Mohanty,nm11695676
http://www.wikidata.org/entity/Q98970297,Kapilakshi Malhotra,nm11345539
http://www.wikidata.org/entity/Q100701410,Jaskaran Singh,nm4816868
http://www.wikidata.org/entity/Q99317658,Narayan Pati,nm7127272
http://www.wikidata.org/entity/Q103186622,Kangna Sharma,nm7984492
http://www.wikidata.org/entity/Q98915773,Jaywant Wadkar,nm1277861
http://www.wikidata.org/entity/Q98915819,Saurabh Gokhale,nm6999449
http://www.wikidata.org/entity/Q104050310,Bhabesh Kundu,nm3366837
http://www.wikidata.org/entity/Q99967935,Gayatri Deshmukh,nm6999451
http://www.wikidata.org/entity/Q99972369,Trupti Toradmal,nm9967619
http://www.wikidata.org/entity/Q99288942,Harish Mohanty,nm3388022
http://www.wikidata.org/entity/Q99518706,Premanjana Parida,nm3537637
http://www.wikidata.org/entity/Q104230884,Padam Bhola,nm3376240
http://www.wikidata.org/entity/Q99232226,Viku Seth,nm6909679
http://www.wikidata.org/entity/Q99518865,Shreyan Nayak,nm11665930
http://www.wikidata.org/entity/Q103604957,Tuhina Das,nm9466072
http://www.wikidata.org/entity/Q105047326,Abhishek Saha,nm4316539
http://www.wikidata.org/entity/Q104527660,Khudiram Bhattacharya,nm4442688
http://www.wikidata.org/entity/Q103821120,Neha Shitole,nm8710472
http://www.wikidata.org/entity/Q104626323,Subrata Chatterjee,nm0154167
http://www.wikidata.org/entity/Q99518281,Anshuman,nm5684712
http://www.wikidata.org/entity/Q99518149,Patrali Chattopadhyay,nm7144048
http://www.wikidata.org/entity/Q104649884,Jagannath Guha,nm0346619
http://www.wikidata.org/entity/Q104210155,Satish Ray,nm11199398
http://www.wikidata.org/entity/Q104414592,Kali Prasad Ghosh,nm0315898
http://www.wikidata.org/entity/Q105007708,Adarsh Gourav,nm3841091
http://www.wikidata.org/entity/Q104028171,Kalyani Mandal,nm1276539
http://www.wikidata.org/entity/Q104125967,Ankit Shaw,nm11979974
http://www.wikidata.org/entity/Q104195736,Koel Das,nm3529680
http://www.wikidata.org/entity/Q104717675,Abhimanyu Mukherjee,nm3694107
http://www.wikidata.org/entity/Q100599484,Kedar Mishra,nm6723588
http://www.wikidata.org/entity/Q104531866,Aloka Ganguly,nm3783412
http://www.wikidata.org/entity/Q104214042,Dheeraj Pandit,nm10031648
http://www.wikidata.org/entity/Q104759946,Jiyaa Shankar,nm7775713
http://www.wikidata.org/entity/Q99926894,Ardhedu Sahu,nm6064433
http://www.wikidata.org/entity/Q104369987,Harjit Singh Ricky,nm5148472
http://www.wikidata.org/entity/Q104586774,Premangshu Bose,nm0097891
http://www.wikidata.org/entity/Q104974645,Soumik Chattopadhaya,nm5798576
http://www.wikidata.org/entity/Q100165569,Sanchita Choudhary,nm3193736
http://www.wikidata.org/entity/Q104635857,Ajoy Banerjee,nm0051831
http://www.wikidata.org/entity/Q104775896,Ramandeep Kaur,nm12208575
http://www.wikidata.org/entity/Q104839456,Himanshu Tyagi,nm3193370
http://www.wikidata.org/entity/Q100525164,Padmanabha Dasgupta,nm3374598
http://www.wikidata.org/entity/Q104839461,Jeneva Talwar,nm1261643
http://www.wikidata.org/entity/Q104909292,Rabi Mishra,nm3404632
http://www.wikidata.org/entity/Q101096740,Neel Siwal,nm12028579
http://www.wikidata.org/entity/Q104998022,Rupali Sood,nm9392214
http://www.wikidata.org/entity/Q100717833,Rajeev Gaursingh,nm8631083
http://www.wikidata.org/entity/Q100965079,Sonam Nair,nm3469020
http://www.wikidata.org/entity/Q102113866,Pranab Kr Nath,nm11922723
http://www.wikidata.org/entity/Q101109904,Ashish Kakkad,nm5030347
http://www.wikidata.org/entity/Q101513803,Vaunisha Kapoor,nm6870504
http://www.wikidata.org/entity/Q101413935,Ratna Sarkar,nm1740175
http://www.wikidata.org/entity/Q100349335,Atanu Mukherjee,nm4737894
http://www.wikidata.org/entity/Q101514091,Amrita Jazzmyn,nm6308413
http://www.wikidata.org/entity/Q101721515,Amrin Qureshi,nm10722198
http://www.wikidata.org/entity/Q104416693,Dhiman Chakraborty,nm3372315
http://www.wikidata.org/entity/Q98720117,Indian Pallassery,nm9025545
http://www.wikidata.org/entity/Q98915809,Hemangi Kavi,nm4147476
http://www.wikidata.org/entity/Q102248468,Nihar Pandya,nm9147496
http://www.wikidata.org/entity/Q102417530,Abhishek Agrawal,nm12099737
http://www.wikidata.org/entity/Q65028767,Ann Sheetal,nm8793835
http://www.wikidata.org/entity/Q60220730,Somya Ranjan Sahu,nm6064438
http://www.wikidata.org/entity/Q60220750,Kavya Kiran,nm6064431
http://www.wikidata.org/entity/Q64356066,Salil Mitra,nm3597243
http://www.wikidata.org/entity/Q85329172,Aparna Vinod,nm7484637
http://www.wikidata.org/entity/Q65397722,Pranjal Bhatt,nm7048184
http://www.wikidata.org/entity/Q64515347,Master Bobby,nm1522464
http://www.wikidata.org/entity/Q60328936,Krutika Deo,nm7027548
http://www.wikidata.org/entity/Q60511392,Sukanta Rath,nm6066743
http://www.wikidata.org/entity/Q68793179,Priyaank Sharma,nm10441025
http://www.wikidata.org/entity/Q70763050,Krishnamoorthy,nm4820944
