,imdb_id,debut_films
2055,nm0456093,"[['1949', 'Basera', 'tt0377459'], ['1999', 'Hum Saath-Saath Hain: We Stand United', 'tt0216817'], ['1986', 'Rimjhim Geeton Ki', 'tt4810728']]"
2056,nm6176595,"[['2006-2008', 'Dharti Ka Veer Yodha Prithviraj Chauhan', 'tt5249430'], ['2016', 'Box Cricket League', 'tt6141604']]"
2057,nm0422550,"[['2000', 'Choo Lenge Akash', 'tt0409821'], ['2012', 'Elemental', 'tt2089674']]"
2058,nm5237694,"[['2009', 'Manasaare', 'tt2243399'], ['2008', 'Inthi Ninna Preethiya', 'tt4260644'], ['2011', 'Lifeu Ishtene', 'tt3031204'], ['2013/I', 'Lucia', 'tt2358592']]"
2059,nm0690448,"[['1988', 'Sathyaa', 'tt0320421'], ['2008', 'Pattaya Kelappu', 'tt13563554'], ['2008', 'Pattaya Kelappu', 'tt13563554'], ['2008', 'Pattaya Kelappu', 'tt13563554']]"
2060,nm0655590,"[['1977', 'Smothered Voices', 'tt6049090'], ['1978', 'Hungama Bombay Ishtyle', 'tt2459230']]"
2061,nm2527173,"[['2006', 'Out of Syllabus', 'tt5899850'], ['2001', 'Le Tirayattam, un rituel mis en scène', 'tt2461776']]"
2062,nm3574103,"[['2009', 'Burey Bhi Hum Bhale Bhi Hum', 'tt1493343'], ['2010', 'Lajja', 'tt5914206']]"
2063,nm1532619,"[['1985', 'Aan Paavam', 'tt0275175'], ['1985', 'Aan Paavam', 'tt0275175']]"
2064,nm1416441,"[['2003', 'Dhool', 'tt0362548'], ['2006', 'Azhagai Irukirai... Bayamai Irukiradhu', 'tt0483559'], ['2014', 'Maan Karate', 'tt3056436']]"
2065,nm0304093,"[['1999', 'Mann', 'tt0206921'], ['2018', 'Threesome', 'tt12100550'], ['2010', 'Comedy Circus Ke Superstars', 'tt10636430']]"
2066,nm4510759,"[['2003', 'Main Prem Ki Diwani Hoon', 'tt0265148'], ['2005', 'The Great Indian Laughter Challenge', 'tt5248728']]"
2067,nm0202119,"[['1998', 'Woh', 'tt7396230'], ['2012', 'Student of the Year', 'tt2172071'], ['2017', 'Pocket Mummy', 'tt6883000'], ['2017', 'Pocket Mummy', 'tt6883000']]"
2068,nm1839482,"[['1999', 'Padayappa', 'tt0213969'], ['2011', 'Ko', 'tt1851988'], ['2015', 'Bãhubali: The Beginning', 'tt2631186'], ['2006', 'Bommarillu', 'tt0843326']]"
2069,nm0539497,"[['1984', 'Yeh Jo Hai Zindagi', 'tt0294230'], ['1982', 'Gandhi', 'tt0083987'], ['1983', 'Jaane Bhi Do Yaaro', 'tt0085743'], ['1986', 'Khamosh', 'tt0089413']]"
2070,nm2612592,"[['2006', 'Aisa Des Hai Mera', 'tt4061674'], ['2016', 'Jaana Na Dil Se Door', 'tt7763100']]"
2071,nm1136881,"[['2000', 'Kaadhal Rojave', 'tt0274594'], ['2006', '1001 Auditions', 'tt0914836'], ['', 'A Nice Girl', 'tt7928040'], ['2005', 'MTV Desi Visits the IAAC Film Festival', 'tt0791322']]"
2072,nm3197041,"[['1999', 'Arjun Pandit', 'tt0278315']]"
2073,nm3720657,"[['2009/I', ""Let's Dance"", 'tt1562361']]"
2074,nm0788898,"[['1965', 'Shakespeare-Wallah', 'tt0059709']]"
2075,nm2696440,"[['2007', 'Sivaji', 'tt0479751']]"
2076,nm2589210,"[['2003', 'Saheb Bibi Ani Mee', 'tt14018008']]"
2077,nm1204009,"[['2002', 'Yeh Kya Ho Raha Hai?', 'tt0338566'], ['2006', 'Corporate', 'tt0488381']]"
2078,nm3354068,"[['2007/I', 'I Love You', 'tt1390838'], ['2009', 'Kaalbela', 'tt1390842'], ['2019', 'Seasons Greeting', 'tt10919600']]"
2079,nm3056725,"[['1985', 'Aloy Phera', 'tt1548534'], ['2002', 'Mondo Meyer Upakhyan', 'tt0332699'], ['2006', 'Mirakkel', 'tt4175730']]"
2080,nm0786033,"[['1994', 'Dastaan', 'tt5029050'], ['2010', 'Badmaa$h Company', 'tt1602476'], ['2010', 'Badmaa$h Company', 'tt1602476'], ['2006', 'Humko Tumse Pyaar Hai', 'tt0314186']]"
2081,nm2533609,"[['2006', 'Khela', 'tt14687270'], ['2013', 'Khancha', 'tt6690218']]"
2082,nm0051843,"[['1998', 'Hazaar Chaurasi Ki Maa', 'tt0178562'], ['2009', 'Icche Dana', 'tt6944558'], ['1998', 'Dahan', 'tt0143202'], ['2008', 'Dil Kabaddi', 'tt1218345']]"
2083,nm1401918,"[['2003', 'Chura Liyaa Hai Tumne', 'tt0345043']]"
2084,nm0419663,"[['1972', 'Theertha Yathra', 'tt0272320']]"
2085,nm0670703,"[['1953', 'Devadasu', 'tt0256719'], ['1967', 'Chakra Teertha', 'tt1411838'], ['1978', 'Maathu Thappadha Maga', 'tt0273760']]"
2086,nm3576158,"[['1986', 'Babul', 'tt0962716'], ['2007', 'Comedy Circus', 'tt11908432']]"
2087,nm1455641,"[['1976', 'Ammini Ammavan', 'tt0229982'], ['2008', 'Thirakkatha', 'tt1305889']]"
2088,nm3294569,"[['1995', 'Pasumponn', 'tt0273950'], ['2003', 'Nadhi Karaiyinile', 'tt13801678'], ['2003', 'Nadhi Karaiyinile', 'tt13801678']]"
2089,nm5156947,"[['2009', 'Kitani Mohabbat Hai', 'tt1900118'], ['2010', 'Meethi Choori No 1', 'tt8002066'], ['2019', 'Sid Sriram: Samajavaragamana', 'tt11051410']]"
2090,nm5348875,"[['2013', 'Nautanki Saala!', 'tt2341766']]"
2091,nm2465676,"[['2005', 'Modati Cinima', 'tt1579977']]"
2092,nm1997968,"[['2003', 'Tehzeeb', 'tt0348172'], ['2011', 'Ashoka the Hero', 'tt1806784']]"
2093,nm1913625,"[['2001', 'Hemanter Pakhi', 'tt6516826'], ['2011', 'Jiyo Kaka', 'tt5257288'], ['2011', 'Jiyo Kaka', 'tt5257288'], ['2017-2018', 'Feluda', 'tt7351702']]"
2094,nm2505166,"[['1996', 'Thooval Kottaram', 'tt0356121']]"
2095,nm1119412,"[['1989', 'Doctor Krishna', 'tt1353995'], ['1989', 'Hridaya Geethe', 'tt1283493']]"
2096,nm0438489,"[['1946', 'Anmol Ghadi', 'tt0038302']]"
2097,nm5249562,"[['2012', 'Mugamoodi', 'tt2367996'], ['2018', '63rd Filmfare Awards', 'tt8816040']]"
2098,nm4414400,"[['2004-2005', 'Kitni Mast Hai Zindagi', 'tt9249118']]"
2099,nm0223532,"[['1981', 'Poonam', 'tt0237587'], ['1983', 'Bombay Fantasy', 'tt4406418'], ['1994', 'Ikke Pe Ikka', 'tt0110105'], ['1998', 'Muqadder', 'tt4778746']]"
2100,nm5110857,"[['2007-2010', 'Sapna Babul Ka.... Bidaai', 'tt3892312'], ['2008', 'Kya Aap Paanchvi Pass Se Tez Hain?', 'tt1249053'], ['2009', 'Yeh Rishta Kya Kehlata Hai', 'tt7112704']]"
2101,nm6507668,"[['2011', 'Love U Zindagi', 'tt6805362'], ['2020', 'Kuch Smiles Ho Jayein with Alia', 'tt12326974']]"
2102,nm4534519,"[['1997', 'Dance of the Wind', 'tt0118924'], ['2008', 'De Taali', 'tt1024839'], ['2017', 'Kohl', 'tt6413206'], ['2017', 'Pahuna: The Little Visitors', 'tt6940696']]"
2103,nm3354963,"[['2010', 'My Name Is Khan', 'tt1188996'], ['2013', 'Q&A', 'tt2426288']]"
2104,nm3814842,"[['2008', 'Kasamh Se', 'tt0809387']]"
2105,nm4627537,"[['2002', 'Tu Kahe Agar', 'tt12478396']]"
2106,nm0080246,"[['1951', 'Rakthabandham', 'tt0253535']]"
2107,nm1367730,"[['1995', 'Kuruthipunal', 'tt0285665'], ['2012', 'Aravaan', 'tt2281103']]"
2108,nm1651407,"[['2004', 'Uuf Kya Jaadoo Mohabbat Hai...', 'tt0416280'], ['2016', 'Saas Bahu Aur Betiyaan', 'tt2563224'], ['1998', 'C.I.D.', 'tt0401916']]"
2109,nm2591225,"[['2004', 'Zameen Se Aassman Tak', 'tt9710658'], ['2015', 'Abhinetri', 'tt3718164'], ['2015-2016', 'Bigg Boss Kannada', 'tt2911448']]"
2110,nm4460625,"[['1993', 'Shri Krishna', 'tt0268085']]"
2111,nm0422551,"[['1999', 'Chalo America', 'tt0198364'], ['1999', 'Chalo America', 'tt0198364'], ['2008', 'Saas Bahu Aur Sensex', 'tt1241334'], ['1999', 'Bhopal Express', 'tt0281656']]"
2112,nm4110539,"[['2000', 'Satbhai', 'tt7139124']]"
2113,nm3495503,"[['2004', 'Tumhari Disha', 'tt7976524'], ['2014', 'Bigg Boss', 'tt1281973']]"
2114,nm2573453,"[['2005', 'Chanthupottu', 'tt0400186']]"
2115,nm0538303,"[['1979', 'Parashuram', 'tt0078057'], ['2003', 'Chokher Bali', 'tt0366304']]"
2116,nm3753075,"[['2007', 'Eik Dasttak', 'tt1577048'], ['2007', 'Eik Dasttak', 'tt1577048'], ['2017/I', 'Wedding Anniversary', 'tt6499258'], ['2017/I', 'Wedding Anniversary', 'tt6499258']]"
2117,nm1880042,"[['1996', 'Aisi Bhi Kya Jaldi Hai', 'tt0149609'], ['2008', 'Kya Aap Paanchvi Pass Se Tez Hain?', 'tt1249053'], ['2001', 'Kasautii Zindagii Kay', 'tt1450737']]"
2118,nm2472121,"[['2001', 'Shagun', 'tt7624596'], ['2021', 'Shaadi Mubarak', 'tt12886934']]"
2119,nm3222367,"[['2004', 'Remix', 'tt2263510']]"
2120,nm0970210,"[['1995', 'A Mouthful of Sky', 'tt0307780'], ['2011', 'Narmada: Power to the People', 'tt2107741']]"
2121,nm5766615,"[['1998', 'Jagath Kiladi', 'tt14176904']]"
2122,nm0080151,"[['1921', 'Mohini', 'tt0155880'], ['1921', 'Mohini', 'tt0155880']]"
2123,nm0707296,"[['1988', 'Kallu', 'tt3978978'], ['1987', 'Damit Katha Adam Thirigindi', 'tt0788053'], ['1996', 'Victory', 'tt0114846']]"
2124,nm3260375,"[['2008', 'Rab Ne Bana Di Jodi', 'tt1182937'], ['2006', 'Popkorn', 'tt1935204']]"
2125,nm7627107,"[['2011', 'Havan', 'tt8925278'], ['2019', 'Nach Baliye', 'tt1127012']]"
2126,nm5015284,"[['2009', 'Black Dhaliya', 'tt1606181']]"
2127,nm5706364,"[['2004', 'Machi', 'tt13796576'], ['2020', '3Devi', 'tt12800584']]"
2128,nm3817607,"[['2007', 'Kahaani Ghar Ghar Kii', 'tt1341970']]"
2129,nm3394756,"[['1990', 'Maa O Mamata', 'tt1459930'], ['2002', 'Pua Mora Jagata Jita', 'tt1449840']]"
2130,nm5698351,"[['2012', 'Ustad Hotel', 'tt2218988'], ['2015/I', 'Mili', 'tt4279684']]"
2131,nm1005802,"[['1949', 'Lekh', 'tt0404197'], ['2015', 'Ayal Njanalla', 'tt4686500']]"
2132,nm4619181,"[['2007', 'Bakula Namdev Ghotale', 'tt1146306'], ['2018', 'Filmfare Awards Marathi 2018', 'tt9673480']]"
2133,nm1212153,"[['1998', 'Sri Sitaramula Kalyanam Chutamu Rarandi', 'tt1633247']]"
2134,nm0315924,"[['1982', 'The Chinese Detective', 'tt0081840'], ['1988', 'The Media Show', 'tt0134253']]"
2135,nm3761476,"[['1993', 'Chamma Chekka', 'tt1579938']]"
2136,nm1284108,"[['2000', 'Kahaani Ghar Ghar Kii', 'tt1341970'], ['2014', 'Interior Cafe Night', 'tt3853670'], ['2014', 'Interior Cafe Night', 'tt3853670'], ['2016/V', 'Roots', 'tt12106644']]"
2137,nm0416082,"[['1981', 'Kahan Kahan Se Guzar Gaya', 'tt0386566'], ['2005', 'Eashwar Mime Co.', 'tt0490907']]"
2138,nm2124966,"[['2005', 'Kalyug', 'tt0499041'], ['2015', 'Nach Baliye', 'tt1127012']]"
2139,nm2361282,"[['2006', 'Yanda Kartavya Aahe', 'tt0845554']]"
2140,nm2597881,"[['1988', 'Chhoto Bou', 'tt1545594'], ['2017', 'Amar Aponjon', 'tt7998046']]"
2141,nm1905314,"[['2004', 'Bow Barracks Forever', 'tt0456320']]"
2142,nm4331936,"[['2011', 'Living Together', 'tt1843968']]"
2143,nm2978161,"[['2008', 'Jannat: In Search of Heaven...', 'tt1216300'], ['2013', '3G: A Killer Connection', 'tt2404519'], ['2013', '3G: A Killer Connection', 'tt2404519'], ['2020', 'Access Allowed', 'tt12826328']]"
2144,nm1419300,"[['2002', 'Dushmani', 'tt2009466'], ['2015', 'Ranna', 'tt3817652']]"
2145,nm2758302,"[['2007', 'Victoria No. 203: Diamonds Are Forever', 'tt1095038']]"
2146,nm4262344,"[['2000', 'James Pandu', 'tt6757804']]"
2147,nm3760193,"[['2007', 'Aa Roje', 'tt1579922']]"
2148,nm4252486,"[['1958', 'Mamiyar Mechia Marumagal', 'tt0234184'], ['1969', 'Vaa Raja Vaa', 'tt0247011']]"
2149,nm3258537,"[['2005', 'Aamhi Asu Laadke', 'tt2633660']]"
2150,nm0989397,"[['1998', 'Sawan Mein Lag Gayi Aag', 'tt6090790'], ['2007', 'Thodi Si Zameen Thoda Sa Aasmaan', 'tt7416050'], ['2008', 'Rehmaan Sahab Ko Phone Karna Hai', 'tt2082411'], ['2001', 'Kaun Banega Crorepati?', 'tt0250875']]"
2151,nm0403981,"[['1969', 'Pyar Ka Mausam', 'tt0230670'], ['1959', 'Dil Deke Dekho', 'tt0230141'], ['1961', 'Jab Pyar Kisise Hota Hai', 'tt0230348'], ['1957', 'Tumsa Nahin Dekha', 'tt0051117']]"
2152,nm0354797,"[['2013', 'Parinama', 'tt3097708'], ['2017', 'The Strangeness You Feel', 'tt6543056']]"
2153,nm0907438,"[['1986', 'Shart', 'tt0363993'], ['', 'Jogiyaa Rocks', 'tt12529776'], ['1989/I', 'Toofan', 'tt0098491']]"
2154,nm1431568,"[['1990', 'Marupuram', 'tt0279948'], ['1996', 'Azhakiya Ravanan', 'tt0266288']]"
2155,nm1655917,"[['1989', 'Parshuramer Kuthar', 'tt0149740'], ['1994', 'Shilpi', 'tt0108118']]"
2156,nm1574540,"[['1997', 'Saaz', 'tt0122233'], ['2000', 'Mohabbatein', 'tt0213890'], ['2007', 'Mission Ustaad', 'tt1755604']]"
2157,nm0814193,"[['1980', 'Door Waadiyon Mein Kahin', 'tt0233605']]"
2158,nm3910829,"[['2010', 'DAMs: The lethal Water Bombs', 'tt1815655'], ['2010', 'DAMs: The lethal Water Bombs', 'tt1815655'], ['2005', 'Vacation', 'tt1456965'], ['2012', 'Saint Dracula 3D', 'tt2184267']]"
2159,nm0796113,"[['1945', 'Zeenat', 'tt0154026']]"
2160,nm1107894,"[['1965', 'Kaakum Karangal', 'tt8993888'], ['2008', 'Herova? Zerova?', 'tt10825064'], ['', 'Beyond Existence', 'tt3898224']]"
2161,nm4401065,"[['1989', 'Hridaya Geethe', 'tt1283493'], ['2017', 'Bigg Boss Kannada', 'tt2911448']]"
2162,nm3080120,"[['2011', 'Jo Hum Chahein', 'tt2112978'], ['2008', 'Miss Universe Pageant', 'tt1265134']]"
2163,nm4449715,"[['2011', 'Pyaar Ka Punchnama', 'tt1926313'], ['2020', 'By Invite Only', 'tt11622288']]"
2164,nm0438474,"[['1967', 'C.I.D. 909', 'tt0175508'], ['1999', 'Inteqam Aurat Ka', 'tt2660732']]"
2165,nm4223263,"[['2008', 'Inthi Ninna Preethiya', 'tt4260644'], ['2016', 'Bigg Boss Kannada', 'tt2911448']]"
2166,nm1696702,"[['1990', 'Aasegobba Meesegobba', 'tt0369204'], ['2015-2018', 'Bigg Boss Kannada', 'tt2911448']]"
2167,nm0593968,"[['1953', 'Sharey Chuattar', 'tt0046304'], ['1958', 'Jomalaye Jibanta Manush', 'tt2210713'], ['1953', 'Sharey Chuattar', 'tt0046304'], ['1975', 'Amanush', 'tt0246420']]"
2168,nm0438098,"[['1977', 'Anurodh', 'tt0268146'], ['1987', 'Insaaf', 'tt0093263'], ['1990', 'Lekin...', 'tt0100002'], ['1981', 'Naseeb', 'tt0082797']]"
2169,nm4543286,"[['2009/I', 'Shadow', 'tt1499935']]"
2170,nm1882924,"[['1982', 'Zakhmee Insaan', 'tt0370087'], ['1982', 'Maine Jeena Seekh Liya', 'tt0374016'], ['2005', 'Kuchh Meetha Ho Jaye', 'tt0453748'], ['1982', 'Zakhmee Insaan', 'tt0370087']]"
2171,nm2119027,"[['1995', 'Mano Ya Na Mano', 'tt7431572'], ['2001', 'Musafir Hoon Yaaron', 'tt1890477']]"
2172,nm0679592,"[['1994', 'Vishwavinayak', 'tt0111631'], ['1994', 'Vishwavinayak', 'tt0111631']]"
2173,nm4975360,"[['2009-2010', 'Kya Mast Hai Life', 'tt2597218'], ['2018', 'Son of Abish', 'tt6488398']]"
2174,nm1784785,"[['1993', 'Bhookamp', 'tt0350613'], ['2015', 'Gujjubhai the Great', 'tt5016442']]"
2175,nm3071488,"[['2008', 'Woodstock Villa', 'tt1043876'], ['2017/II', 'Cereal Killer', 'tt6822736'], ['1997', 'Dil To Pagal Hai', 'tt0118983'], ['2017/II', 'Cereal Killer', 'tt6822736']]"
2176,nm1683637,"[['1997', 'Raasi', 'tt2373648']]"
2177,nm0222493,"[['1934', 'Shaher Ka Jadoo', 'tt0215177'], ['1954', 'Amar', 'tt0046703'], ['1985', 'Salma', 'tt0268596'], ['2012', 'Celluloid Man', 'tt2190196']]"
2178,nm0784041,"[['1949', 'Bamuner Meye', 'tt0231225'], ['1981', 'Baisakhi Megh', 'tt0214519'], ['1974', 'Fuleswari', 'tt0237254']]"
2179,nm0025625,"[['1974', 'Dukh Bhanjan Tera Naam', 'tt0308194'], ['1990', 'Bahaar Aane Tak', 'tt0395464']]"
2180,nm2571614,"[['2005', 'Kalvanin Kadhali', 'tt0459424'], ['2004', ""India's Best Cinestars Ki Khoj"", 'tt8769776']]"
2181,nm4307210,"[['2009', 'Indira Vizha', 'tt13612478']]"
2182,nm1655836,"[['2000', 'Kahaani Ghar Ghar Kii', 'tt1341970'], ['2005', 'Nach Baliye', 'tt1127012']]"
2183,nm0154162,"[['1974', 'Sonar Kella', 'tt0072190']]"
2184,nm5004320,"[['2009-2010', '12/24 Karol Bagh', 'tt3433410'], ['2010', 'Meethi Choori No 1', 'tt8002066']]"
2185,nm1338020,[]
2186,nm1381069,"[['1996', 'Thooval Kottaram', 'tt0356121'], ['2012', 'Akam Porul', 'tt5184688']]"
2187,nm3699900,"[['2005', '15 Park Avenue', 'tt0449159']]"
2188,nm2321771,"[['2007', 'Meri Vahuti Da Viyah', 'tt5104742'], ['1999', 'Mahaul Theek Hai', 'tt0308534'], ['2008', 'Chakk De Phatte', 'tt1371619'], ['2007', 'Meri Vahuti Da Viyah', 'tt5104742']]"
2189,nm0592801,"[['1996', 'Sardari Begum', 'tt0286942'], ['2002', 'India: Kingdom of the Tiger', 'tt0325618']]"
2190,nm3613990,"[['2003', 'Saamy', 'tt0376144'], ['2003', 'Saamy', 'tt0376144'], ['2009/I', 'Yogi', 'tt1509838'], ['2017', 'Bigg Boss Tamil', 'tt7084920']]"
2191,nm4439446,"[['2001', 'Shahjahan', 'tt6832682'], ['2010', 'Kanimozhi', 'tt4321320']]"
2192,nm5537554,"[['1998', 'Abhay', 'tt14044294']]"
2193,nm3360682,"[['2003', 'Alo', 'tt0390831']]"
2194,nm4449387,"[['2001', 'Kasautii Zindagii Kay', 'tt1450737']]"
2195,nm3550971,"[['2008', 'Miley Jab Hum Tum', 'tt2367527'], ['2010', 'C.I.D.', 'tt0401916']]"
2196,nm2276822,"[['1999', 'Pyaar Mein Kabhi Kabhi...', 'tt0275608'], ['2006', 'Fear Factor India', 'tt9817194']]"
2197,nm0865858,"[['1997', 'Stiff Upper Lips', 'tt0120210']]"
2198,nm0592893,"[['1974', 'Kora Kagaz', 'tt0246740'], ['1976', 'Sindura Bindu', 'tt0242885'], ['1962', 'Dashyu Ratnakar', 'tt1402455'], ['1990', 'Daiba Daudi', 'tt1431231']]"
2199,nm0080214,"[['1967', 'Hatey Bazarey', 'tt0061753'], ['1988', 'Ora Charjan', 'tt1594524'], ['1988', 'Ora Charjan', 'tt1594524'], ['1982', 'Troyee', 'tt1321843']]"
2200,nm1025281,"[['1997', 'Tanha', 'tt5025816']]"
2201,nm4191182,"[['2010', 'Isi Life Mein...!', 'tt1781838']]"
2202,nm0803350,"[['1990', 'Vyooham', 'tt0275778'], ['1989', 'Raakh', 'tt0290820'], ['1990', 'Vyooham', 'tt0275778'], ['2013', 'Yamla Pagla Deewana 2', 'tt2510874']]"
2203,nm1128222,"[['1963', 'Bommai', 'tt0154246'], ['1981', 'Chinnaari Chittibaau', 'tt0280549']]"
2204,nm0080248,"[['1978', 'Ilamai Oonjal Aadukirathu', 'tt0277748'], ['1981', 'Panneer Pushpangal', 'tt0279310'], ['1981', 'Raaja Paarvai', 'tt0274026'], ['2000', 'Hey Ram', 'tt0222012']]"
2205,nm2469366,"[['2007', 'Chak De! India', 'tt0871510'], ['2015', 'Fear Factor: Khatron Ke Khiladi', 'tt6742294']]"
2206,nm1886166,"[['2004', 'Kaadhal', 'tt0453740']]"
2207,nm3170604,"[['2004', 'Campus', 'tt13797058']]"
2208,nm0710037,"[['1967', 'Sudigundaalu', 'tt0261331']]"
2209,nm1656019,"[['2003', 'Sssshhh...', 'tt0352830'], ['2016', 'Akta (The Team)', 'tt9722954'], ['2019', 'Jayaz', 'tt13563448']]"
2210,nm0621560,"[['1987', 'Andhaa Yudh', 'tt0383875'], ['2011', 'Aata Ga Baya', 'tt11007104'], ['2011', 'Aata Ga Baya', 'tt11007104'], ['2019', 'Struggler Saala', 'tt10077430']]"
2211,nm0762660,"[['1975', 'Muthyala Muggu', 'tt0155893']]"
2212,nm3237637,"[['2000', 'Kahaani Ghar Ghar Kii', 'tt1341970'], ['2005', 'Aurora Borealis', 'tt0387037']]"
2213,nm0451311,"[['1971', 'Haathi Mere Saathi', 'tt0272118'], ['1960', 'Police Detective', 'tt0156899'], ['1997', 'Auzaar', 'tt0118660'], ['2013', 'Koffee with Karan', 'tt0445883']]"
2214,nm5242543,"[['2009', 'Renigunta', 'tt6779222']]"
2215,nm1276263,"[['1994', 'Mammo', 'tt0110449'], ['2019', 'Dombivli Return', 'tt3798718']]"
2216,nm0999302,"[['1995', 'Sanam Harjai', 'tt0395745']]"
2217,nm4580164,"[['2002', 'Mounamelanoyi', 'tt3454974'], ['2013', 'Mumbai Mirror', 'tt2633826'], ['2011', '12th International Indian Film Academy Awards', 'tt2171548']]"
2218,nm3247392,"[['1971', 'Ajab Khan Afridi', 'tt3519466'], ['2005', 'The 1st Indus Drama Awards', 'tt4519118']]"
2219,nm3164292,"[['1994', 'Theerpu', 'tt1579892'], ['2016', 'Ini Avanea', 'tt12969264'], ['2017', 'Deyyama Mazaka', 'tt13335114']]"
2220,nm2284321,"[['2003', 'Unnai Charanadaindhen', 'tt13801916'], ['2001', 'Paarthale Paravasam', 'tt0339485'], ['2003', 'Unnai Charanadaindhen', 'tt13801916'], ['2016', 'Appa', 'tt5849148']]"
2221,nm0008715,"[['1996', 'Maachis', 'tt0116950'], ['1996', 'Maachis', 'tt0116950']]"
2222,nm0654909,"[['1930', 'Srikanta', 'tt0345958'], ['1941/I', 'Dharmapatni', 'tt0255924'], ['1937/I', 'Sarangadhara', 'tt0256367']]"
2223,nm4669841,"[['2011', 'Mujhse Fraaandship Karoge', 'tt2057441'], ['2014', 'Comedy Nights with Kapil', 'tt3402548']]"
2224,nm0154152,"[['1952', 'Pasher Bari', 'tt1582572']]"
2225,nm3165492,"[['2005', 'Hero Bhakti Hi Shakti Hai', 'tt11255560']]"
2226,nm0097895,"[['1937', 'Alibaba', 'tt0156275'], ['1937', 'Alibaba', 'tt0156275']]"
2227,nm3256907,"[['2004', 'Misha', 'tt12345612'], ['2016', 'Casting Couch with Amey & Nipun', 'tt10062526']]"
2228,nm1955570,"[['2005', 'Mayookham', 'tt0463600'], ['2014', 'Manglish', 'tt3918600']]"
2229,nm1368581,"[['1996', 'Ishtamanu Nooruvattom', 'tt0355555'], ['2015/II', 'Compartment', 'tt6231844'], ['2016', 'Moonam Naal Njayarazhcha', 'tt5592768'], ['2018', 'Daivame Kaithozham K. Kumarakanam', 'tt7489844']]"
2230,nm1882097,"[['2003', 'Valentine Days', 'tt0358247'], ['2008', ""Men's HQ"", 'tt4808382']]"
2231,nm0747178,"[['1957', 'Antariksha', 'tt7699326']]"
2232,nm0762844,"[['1963', 'Kadalamma', 'tt0233998'], ['2008', 'Malabar Wedding', 'tt1311658']]"
2233,nm3171211,"[['2005', 'Rajamanikyam', 'tt0483131']]"
2234,nm1012529,"[['1983', 'Mundu', 'tt3429824'], ['1980', 'Aao Hajj Karen', 'tt1846456']]"
2235,nm0194285,"[['1991', 'Amaram', 'tt0155487'], ['2008', 'Kanchivaram', 'tt1286811'], ['2005', 'Kyon Ki...', 'tt0451787'], ['2004', 'Phir Milenge', 'tt0422950']]"
2236,nm0451561,"[['1989', 'Vidhilikhit', 'tt14071172'], ['2013', 'Block by Block', 'tt5286992'], ['2013', 'Block by Block', 'tt5286992']]"
2237,nm2487651,"[['1985', 'Dil Ek Musafir', 'tt2714454'], ['1991', 'Dilli - A few Images', 'tt2181913'], ['1995', 'Amma and Family', 'tt0928087'], ['2001', 'Zindagi Kitni Khoobsoorat Hai', 'tt0928115']]"
2238,nm2515284,"[['2002', 'Idiot', 'tt1606248'], ['2000', 'Badri', 'tt0247945']]"
2239,nm0787472,"[['1989', 'Bharat Ek Khoj', 'tt0155424'], ['2008', 'Rehmaan Sahab Ko Phone Karna Hai', 'tt2082411'], ['2006', 'Viraasat', 'tt7236796']]"
2240,nm1589782,"[['2003', 'Arya', 'tt0781315'], ['2004', 'Fillum Star: The Peter Patel Story', 'tt0309590'], ['2014', 'Late Late', 'tt3569142'], ['2014', 'Three Holes, Two Brads, and a Smoking Gun', 'tt1907688']]"
2241,nm4535483,"[['2009', 'Raavana', 'tt14189196']]"
2242,nm4857651,"[['2012', 'Pure Punjabi', 'tt2187047'], ['2016', 'Box Cricket League', 'tt6141604']]"
2243,nm0438504,"[['1979', 'Junoon', 'tt0077783'], ['2006', 'Mixed Doubles', 'tt0458017'], ['2007', 'The Sky Below', 'tt6750988']]"
2244,nm0304269,"[['1967', 'Magarasi', 'tt2215287'], ['1970', 'Pugundha Veedu', 'tt3424816'], ['1989', 'Mrigaya', 'tt0271648']]"
2245,nm1268956,"[['1999', 'Mother', 'tt0338264'], ['2005', 'Yaar Dildaar', 'tt5563376'], ['2005', 'Kaan Mein Jhumka', 'tt4916796'], ['', 'Tum Bin Jaaoon Kahaan', 'tt7095284']]"
2246,nm3206622,"[['2009', 'Kanden Kadhalai', 'tt1613110']]"
2247,nm3532426,"[['1945', 'Meera', 'tt0214940']]"
2248,nm3439821,"[['2008', 'Dil Kabaddi', 'tt1218345'], ['2013', 'Nautanki Saala!', 'tt2341766'], ['2015', 'Detective Byomkesh Bakshy!', 'tt3447364'], ['2013', 'Outpost', 'tt2449998']]"
2249,nm3222518,"[['2007', 'Taare Zameen Par', 'tt0986264']]"
2250,nm7987302,"[['2014', 'Paranthe Wali Gali', 'tt2907156'], ['2014', 'Paranthe Wali Gali', 'tt2907156'], ['2014', 'Paranthe Wali Gali', 'tt2907156']]"
2251,nm2794335,"[['1993', 'Shhh!', 'tt4228378'], ['1999', 'Z', 'tt6430934'], ['2003', 'Raktha Kanneeru', 'tt2187090'], ['2008', 'Gange Baare Thunge Baare', 'tt7624228']]"
2252,nm1115893,"[['2001', 'Nachenge Sari Raat', 'tt4930154']]"
2253,nm0474871,"[['1984', 'Challenge', 'tt0245826'], ['2012', 'Shirdi Sai', 'tt2397561'], ['1986', 'Aakhree Raasta', 'tt0090575'], ['2012', 'Shirdi Sai', 'tt2397561']]"
